id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Breakfast-Pizza-1351272,Breakfast Pizza,4,2700.0,[Breakfast and Brunch],,"[thin pizza crust, pizza sauce, cheddar cheese, eggs, bacon, red pepper, tomatoes]"
Delicious-Mozzarella-and-Gorgonzola-Pizza-1372843,Delicious Mozzarella and Gorgonzola Pizza,3,1260.0,[Main Dishes],,"[baked pizza crust, cornmeal, mozzarella cheese, gorgonzola, extra-virgin olive oil, ground black pepper]"
Loaded-Mini-Taco-Pizzas-1365122,Loaded Mini Taco Pizzas,4,1500.0,[Main Dishes],,"[pizza doughs, ground beef, taco seasoning, refried beans, cheddar cheese, shredded lettuce, salsa, guacamole, sour cream]"
Stuffed-Spinach-Pizza-1379493,Stuffed Spinach Pizza,4,3300.0,[Main Dishes],,"[bread dough, plum tomatoes, bulk italian sausag, dried basil, dried oregano, pepper, Sargento® Whole Milk Ricotta Cheese, frozen chopped spinach, Sargento® Fine Cut Shredded Mozzarella Cheese, Sargento® Artisan Blends® Shredded Parmesan Cheese, garlic, salt, pizza sauce]"
Pizza-on-a-Stick-1351256,Pizza on a Stick,4,,,,"[sausage links, mushrooms, cherry tomatoes, white onion, green bell pepper, pepperoni slices, refrigerated pizza dough, shredded mozzarella cheese, pizza sauce]"
Pizza-1106814,Pizza,4,1800.0,[Main Dishes],,"[pizza doughs, cherry tomatoes, pitted black olives, oregano, fresh basil leaves, salt, olive oil, mozzarella cheese]"
PIZZA-1261324,PIZZA,4,1500.0,,,"[prebaked pizza crusts, pears, low-fat goat cheese, chopped pecans, purple onion, vinegar]"
Supreme-Pizza-1321196,Supreme Pizza,4,,,,"[pizza doughs, pizza sauce, pepperoni, italian sausage, mushrooms, bell pepper, sliced black olives, shredded mozzarella cheese]"
Philly-Cheesesteak-Pizza-1368794,Philly Cheesesteak Pizza,4,2100.0,[Main Dishes],,"[pizza crust, mayonnaise, chopped steak, sweet onion, red pepper, provolone cheese, mozzarella cheese]"
Pizza-Potatoes-1347101,Pizza Potatoes,4,1500.0,,,"[baked potato, pasta sauce, shredded mozzarella cheese, pizza toppings]"
BBQ-Chicken-Pizza-1370718,BBQ Chicken Pizza,4,2100.0,[Main Dishes],,"[pizza doughs, chicken, rib, barbecue sauce, shredded mozzarella cheese, chicken breasts, salt, pepper, cilantro leaves, purple onion]"
PIZZA-PINWHEELS-1354937,PIZZA PINWHEELS,4,3300.0,,,"[warm water, yeast, sugar, oil, salt, flour, ragu, shredded mozzarella cheese, pizza toppings]"
