id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
How-to-Make-Taco-Bell_s-Burrito-Supreme-1370554,How to Make Taco Bell's Burrito Supreme,3,2100.0,[Main Dishes],[Mexican],"[lean ground beef, chili powder, ground cumin, salt, freshly ground pepper, minced onion, paprika, garlic powder, onion powder, flour, water, large flour tortillas, refried beans, mild salsa, sour cream, shredded cheddar cheese, shredded lettuce, medium tomatoes, white onion]",burrito
Chicken_-Bean_-and-Cheese-Burritos-634139,"Chicken, Bean, and Cheese Burritos",3,1500.0,[Main Dishes],[Kid-Friendly],"[pinto beans, chicken, shredded cheese, salsa verde, tortillas]",burrito
Easy-Chicken-Burritos-_Perfect-for-the-Freezer__-1371422,Easy Chicken Burritos (Perfect for the Freezer!),4,2100.0,[Main Dishes],,"[whole wheat tortillas, cooked chicken, shredded cheese, salsa, sea salt, chili powder]",burrito
Bean-Burritos-Martha-Stewart,Bean Burritos,4,3600.0,[Main Dishes],"[American, Mexican]","[rice, olive oil, onions, garlic cloves, jalapeno chilies, ground cumin, coarse salt, ground pepper, tomato paste, pinto beans, corn kernels, scallions, large flour tortillas, shredded Monterey Jack cheese, salsa, sour cream]",burrito
Baked-Black-Bean-and-Avocado-Burritos-1078083,Baked Black Bean and Avocado Burritos,4,2100.0,[Main Dishes],[Mexican],"[chipotles in adobo, regular sour cream, low sodium black beans, corn kernels, avocado, flour tortillas, salsa, cheddar cheese]",burrito
Campfire-Breakfast-Burritos-1234639,Campfire Breakfast Burritos,3,2100.0,[Breakfast and Brunch],,"[flour tortillas, eggs, hash brown, pepper jack, sausages]",burrito
Easy-Breakfast-Burrito-982363,Easy Breakfast Burrito,4,900.0,[Breakfast and Brunch],,"[whole wheat tortillas, eggs, pico de gallo, sour cream, shredded cheddar cheese, guacamole, salsa]",burrito
Dan_s-chipotle-rice-burritos-299234,Dan's Chipotle Rice Burritos,4,1200.0,"[Lunch and Snacks, Main Dishes]",[Mexican],"[Knorr® Fiesta Sides Spanish Rice, water, I Can't Believe It's Not Butter!® Spread, red kidney beans, shredded Monterey Jack cheese, flour tortillas, chopped cilantro fresh, chipotles in adobo]",burrito
Burrito-Pie-1284319,Burrito Pie,4,3300.0,[Main Dishes],,"[ground beef, onions, taco seasoning, large flour tortillas, refried beans, cream of mushroom soup, sour cream, shredded cheddar cheese, green onions]",burrito
Taco-Bell-Chicken-Burrito-1302786,Taco Bell Chicken Burrito,4,3900.0,[Main Dishes],[Mexican],"[boneless skinless chicken breasts, olive oil, tomato sauce, white vinegar, garlic cloves, chili powder, ground cumin, oregano, sugar, salt, pepper, butter, long grain white rice, chicken broth, ground black pepper, lime, chopped cilantro, cumin, ranch dressing, buttermilk, avocado, sour cream, shredded cheddar cheese, flour tortillas]",burrito
