id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Salted-Caramel-Pumpkin-Cheesecakes-1378262,Salted Caramel Pumpkin Cheesecakes,4,13800.0,[Desserts],,"[cream cheese, chopped pecans]",cheesecake
Cherry-Cheesecake-Cupcakes-1380215,Cherry Cheesecake Cupcakes,4,2700.0,[Desserts],,"[graham cracker crumbs, butter, sugar, cream cheese, large eggs, lemon juice, vanilla, cherry pie filling]",cheesecake
Pumpkin-Cheesecake-1365060,Pumpkin Cheesecake,4,2100.0,[Desserts],,"[graham crackers, melted butter, sugar, cream cheese, brown sugar, pumpkin purée, vanilla, pumpkin pie spice, heavy whipping cream]",cheesecake
No-Bake-Key-Lime-Cheesecake-1377776,No-Bake Key Lime “Cheesecake”,4,2100.0,[Desserts],,"[almonds, pitted date, lime, cashew nuts, full fat coconut milk, coconut oil, honey]",cheesecake
Oreo-Cheesecake-Bites-1354758,Oreo Cheesecake Bites,4,9300.0,[Desserts],,"[OREO® Cookies, butter, cream cheese, granulated sugar, sour cream, vanilla, large eggs, chocolate candy]",cheesecake
Traditional-Cheesecake-987526,Traditional Cheesecake,4,4800.0,[Desserts],,"[crust, graham crackers, sugar, butter, cheesecake, cream cheese, salt, eggs, vanilla, sour cream]",cheesecake
Double-Layer-Pumpkin-Cheesecake-1378920,Double-Layer Pumpkin Cheesecake,3,16200.0,[Desserts],,"[Philadelphia Fat Free Cream Cheese, sugar, vanilla, eggs, solid pack pumpkin, ground cinnamon, ground nutmeg, graham cracker crumbs]",cheesecake
Baklava-Cheesecake-1368464,Baklava Cheesecake,4,,[Desserts],,"[crust, butter, phyllo dough, cheesecake filling, cream cheese, sugar, all-purpose flour, eggs, sour cream, honey, ground cinnamon, walnuts, chopped walnuts, cinnamon]",cheesecake
Italian-Ricotta-Cheesecake-1369206,Italian Ricotta Cheesecake,4,5100.0,[Desserts],,"[ricotta, cream cheese, eggs, lemon juice, flour, vanilla, corn starch, butter, sugar, sour cream]",cheesecake
No-Bake-Lemon-Lime-Cheesecake-1377827,No Bake Lemon Lime Cheesecake,3,3000.0,[Desserts],,"[cream cheese, water, plain yogurt, sugar, lemon juice, powdered gelatin, crushed graham crackers, butter, jello]",cheesecake
Cherry-Cheesecakes-1358586,Cherry Cheesecakes,3,2100.0,[Desserts],,"[graham cracker crumbs, light butter, low-fat cream cheese, fat free cream cheese, fresh lemon juice, large egg whites, vanilla extract, sugar, light fruit pie filling]",cheesecake
Lindy_s-Cheesecake-from-Saveur-Magazine_-October_-2012-1363527,"Lindy's Cheesecake from Saveur Magazine, October, 2012",4,4800.0,[Desserts],,"[flour, unsalted butter, sugar, lemon zest, salt, egg yolks, vanilla bean seeds, cream cheese, orange zest, vanilla extract, yolk, eggs, heavy cream]",cheesecake
Praline-Pumpkin-Cheesecake-1364693,Praline Pumpkin Cheesecake,3,8400.0,[Desserts],,"[gingersnap, melted butter, cream cheese, Dixie Crystals Extra Fine Granulated Sugar, Dixie Crystals Dark Brown Sugar, large eggs, solid pack pumpkin, cinnamon, ginger, clove, vanilla extract, whipping cream, butter, salt, pecan halves]",cheesecake
No-Bake-Mini-Ricotta-Cheesecakes-1380038,No Bake Mini Ricotta Cheesecakes,4,600.0,[Desserts],,"[crust, almond flour, butter, syrup, cream cheese, ricotta cheese, sea salt]",cheesecake
Chocolate-Chip-Cheesecake-Dip-1376731,Chocolate Chip Cheesecake Dip,4,1200.0,[Desserts],,"[light cream cheese, butter, brown sugar, pure vanilla extract, powdered sugar, semi-sweet chocolate morsels]",cheesecake
Chocolate-Cheesecake-1082860,Chocolate Cheesecake,4,3600.0,[Desserts],,"[sugar, sour cream, eggs, chocolate chips, cream cheese, vanilla]",cheesecake
Philadelphia-Classic-Cheesecake-1176281,Philadelphia Classic Cheesecake,5,20700.0,[Desserts],,"[graham cracker crumbs, sugar, butter, Philadelphia Cream Cheese, vanilla, eggs]",cheesecake
Blueberry-Cheesecake-1371784,Blueberry Cheesecake,4,7200.0,[Desserts],,"[unsalted butter, graham crackers, granulated sugar, fresh blueberries, arrowroot, cream cheese, free range egg, pure vanilla extract, sour cream, mascarpone, plain whole-milk yogurt, sugar, vanilla extract]",cheesecake
Rolo-Cheesecake-1002043,Rolo Cheesecake,4,3600.0,[Desserts],,"[crust, chocolate graham crackers, sugar, butter, cheesecake, cream cheese, salt, eggs, all-purpose flour, vanilla, caramels]",cheesecake
Perfect-Cheesecake-1357488,Perfect Cheesecake,3,6300.0,[Desserts],,"[graham crackers, unsalted butter, eggs, heavy cream, vanilla, cream cheese, powdered sugar]",cheesecake
Perfect-Cheesecake-Simply-Recipes-42431,Perfect Cheesecake,5,10800.0,[Desserts],,"[graham cracker crumbs, sugar, salt, unsalted butter, cream cheese, granulated sugar, vanilla, large eggs, sour cream, heavy whipping cream, powdered sugar, fresh raspberries, water]",cheesecake
Avocado-Lime-Cheesecake-1380570,Avocado Lime Cheesecake,4,1500.0,[Desserts],,"[avocado, coconut nectar, lime juice, pure vanilla, stevia, coconut oil, coconut butter, lime zest]",cheesecake
Mini-Butterfinger-Cheesecakes-1346892,Mini Butterfinger Cheesecakes,4,2280.0,[Desserts],,"[crust, graham cracker crumbs, sugar, cinnamon, butter, cheesecake, cream cheese, vanilla, eggs, butterfinger, whipped cream, heavy whipping cream, candy, peanut butter cups]",cheesecake
Chocolate-Cheesecake-1345222,Chocolate Cheesecake,4,4500.0,,,"[chocolate cookie crumbs, melted butter, light cream cheese, sugar, eggs, chocolate chips, heavy whipping cream, vanilla extract]",cheesecake
Nutella-Cheesecake-496870,Nutella Cheesecake,0,4800.0,[Desserts],,"[graham crackers, unsalted butter, Nutella, roasted hazelnuts, cream cheese, confectioners sugar]",cheesecake
Mini-Blueberry-Cheesecakes-1316515,Mini Blueberry Cheesecakes,4,3300.0,[Desserts],,"[graham cracker crumbs, sugar, butter, cheesecake, fat free cream cheese, vanilla extract, large eggs, frozen blueberries, water, corn starch]",cheesecake
Strawberry-Pudding-Cheesecake-Cookie-1369244,Strawberry Pudding Cheesecake Cookie,4,2700.0,[Desserts],,"[strawberry cake mix, cake mix, eggs, vegetable oil, strawberries, cheesecake filling, Philadelphia Cream Cheese, butter, vanilla, powdered sugar]",cheesecake
Kahlua-Cheesecake-1121565,Kahlua Cheesecake,3,5100.0,[Desserts],,"[cheese, chocolate, butter, eggs, cheesecake, chocolate pie crust, chocolate wafer crumbs, granulated sugar, unsalted butter, semisweet chocolate, kahlua, cream cheese, large eggs, salt, sour cream, sauce, light corn syrup]",cheesecake
Blueberry-Cheesecake-1070720,Blueberry Cheesecake,4,120.0,[Desserts],,"[crust, graham crackers, sugar, butter, cheesecake, cream cheese, sour cream, vanilla, eggs, blueberries]",cheesecake
Lightened-Up-Pecan-Pumpkin-Cheesecake-1375072,Lightened Up Pecan Pumpkin Cheesecake,4,300.0,[Desserts],,"[graham crackers, butter, brown sugar, pecans, cinnamon, salt, cheese, skim milk, sugar, instant pudding mix, nutmeg, ginger, pumpkin, whipped topping, chopped pecans, granola]",cheesecake
Coffee-Swirl-Cheesecake-1359101,Coffee-Swirl Cheesecake,4,4800.0,[Desserts],,"[graham cracker crumbs, brown sugar, ground cinnamon, salt, butter, vanilla extract, cream cheese, sugar, large eggs, milk, instant espresso powder]",cheesecake
Keto-Blueberry-Cheesecake-Squares-1367787,Keto Blueberry Cheesecake Squares,4,1800.0,[Desserts],,"[butter, eggs, cream cheese, vanilla, stevia, baking powder, frozen blueberries]",cheesecake
Pumpkin-Cheesecake-Pie-1380540,Pumpkin Cheesecake Pie,3,4500.0,[Desserts],,"[pie shell, cream cheese, sugar, vanilla, large eggs, pumpkin purée, pumpkin pie spice, salt, evaporated milk]",cheesecake
_The-Great-Pumpkin_-Cheesecake-1337661,"""The Great Pumpkin"" Cheesecake",4,5400.0,[Desserts],,"[graham cracker crumbs, butter, cream cheese, sweetened condensed milk, pumpkin, large eggs, pumpkin pie spice, vanilla extract, whipped cream]",cheesecake
Eggnog-Cheesecake-1358570,Eggnog Cheesecake,4,5100.0,[Desserts],,"[crust, graham crackers, butter, cinnamon, sugar, cream cheese, eggs, eggnog, vanilla extract, nutmeg]",cheesecake
Individual-Cheesecakes-678274,Individual Cheesecakes,4,3000.0,[Desserts],,"[cream cheese, splenda, pure vanilla extract, lemon juice, regular sour cream, eggs]",cheesecake
Mini-Blueberry-Cheesecakes-1313359,Mini Blueberry Cheesecakes,4,3300.0,[Desserts],,"[graham cracker crumbs, sugar, butter, cheesecake, fat free cream cheese, vanilla extract, large eggs, frozen blueberries, water, corn starch]",cheesecake
Black-and-White-Cheesecake-Bars-1364764,Black and White Cheesecake Bars,4,4500.0,"[Desserts, Afternoon Tea]",,"[all-purpose flour, cocoa powder, baking soda, salt, unsalted butter, sugar, large eggs, vanilla extract, cream cheese, powdered sugar]",cheesecake
Oreo-Cheesecake-1354552,Oreo Cheesecake,4,5100.0,[Desserts],,"[OREO® Cookies, unsalted butter, cream cheese, granulated sugar, all-purpose flour, eggs, egg yolks, sour cream, vanilla extract, whipped cream]",cheesecake
No-Bake-Key-Lime-Cheesecake-1367513,No-Bake Key Lime “Cheesecake”,4,2100.0,[Desserts],,"[almonds, pitted date, lime, cashew nuts, full fat coconut milk, coconut oil, honey]",cheesecake
Chocolate-Cheesecake-1361874,Chocolate Cheesecake,3,6300.0,[Desserts],,"[wafer cookies, sugar, butter, bittersweet chocolate, cream cheese, unsweetened cocoa powder, large eggs, whipping cream, chocolate curls]",cheesecake
Maple-Pecan-Cheesecake-Dip-1378271,Maple Pecan Cheesecake Dip,4,900.0,[Desserts],,"[heavy whipping cream, cream cheese, powdered sugar, maple syrup, vanilla extract, chopped pecans]",cheesecake
Creamy-Tiramisu-Cheesecake-1379813,Creamy Tiramisu Cheesecake,4,3300.0,[Desserts],,"[cream cheese, ricotta, eggs, caster, sugar, double cream, vanilla extract, corn flour, lemon juice, lady fingers, strong black coffee, marsala wine, cocoa powder, whipping cream]",cheesecake
Pumpkin-Spice-Cheesecake-1370288,Pumpkin Spice Cheesecake,4,5400.0,[Desserts],,"[crust, salted butter, eggs, almond flour, coconut flour, Truvía® natural sweetener, ginger, cheesecake, cream of tartar, cream cheese, oats, salt, stevia extract, full fat sour cream, vanilla extract, pumpkin purée, pumpkin pie spice, clove, sugar, maple-flavored syrup, Reddi Wip Whipped Cream, chopped pecans, whipped cream, sweetener]",cheesecake
