id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Garlic-Herb-Roasted-Salmon-1374862,Garlic Herb Roasted Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, melted butter, garlic, Italian parsley leaves, salt, cayenne pepper, lemon juice, ground black pepper, lemon wedge]"
Pistachio-Lime-Baked-Salmon-1362588,Pistachio Lime Baked Salmon,4,1500.0,[Main Dishes],,"[salmon fillets, pistachio nuts, dark brown sugar, lime juice, dill weed, pepper]"
Honey-Cilantro-Glazed-Salmon-1375371,Honey-Cilantro Glazed Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, lime juice, olive oil, honey, cilantro, Gourmet Garden garlic paste, ground black pepper]"
Glazed-Salmon-1335406,Glazed Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, low sodium soy sauce, brown sugar, dijon mustard, olive oil]"
Maple-Salmon-1344488,Maple Salmon,4,3300.0,[Main Dishes],,"[maple syrup, soy sauce, garlic, garlic salt, ground black pepper, salmon]"
Honey-Lime-Glazed-Salmon-1376924,Honey Lime Glazed Salmon,4,1800.0,[Main Dishes],,"[salmon fillets, honey, lime zest, black pepper, salt]"
Blackened-Salmon-1355185,Blackened Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, olive oil, fresh lemon, garlic cloves, paprika, cayenne pepper, fresh thyme, sea salt]"
Honey-Sriracha-Salmon-1364942,Honey Sriracha Salmon,4,5100.0,[Main Dishes],,"[salmon fillets, garlic cloves, low sodium soy sauce, honey, Sriracha, water, olive oil]"
Sesame-Garlic-Baked-Salmon-1369633,Sesame Garlic Baked Salmon,3,1920.0,[Main Dishes],,"[salmon fillets, low sodium soy sauce, sesame oil, fresh lemon juice, dark brown sugar, garlic cloves, fresh ginger, sesame seeds, red pepper flakes, steamed rice]"
Honey-and-Wasabi-Salmon-1378696,Honey and Wasabi Salmon,3,1800.0,[Main Dishes],[Asian],"[white wine, honey, coconut aminos, fresh ginger root, wasabi powder, coconut oil, salmon fillets]"
Baked-Salmon-1346296,Baked Salmon,4,3300.0,[Main Dishes],,"[salmon fillets, olive oil, lemon juice, salt, dried basil, dried parsley]"
Salmon-with-Lime_-Cumin_-_-Paprika-1375334,"Salmon with Lime, Cumin, & Paprika",4,2400.0,[Main Dishes],,"[salmon, ground cumin, ground paprika, sea salt, lime juice, olive oil]"
Baked-Salmon-1339360,Baked Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, reduced sodium soy sauce, honey, olive oil spray]"
Best-Salmon-1367371,Best Salmon,4,2400.0,[Main Dishes],[Barbecue],"[salmon fillets, soy sauce, brown sugar, olive oil, lemon juice, garlic cloves, black pepper]"
Ginger-Chilli-Salmon-With-Noodles-1376132,Ginger Chilli Salmon With Noodles,3,1500.0,[Main Dishes],[Asian],"[kecap manis, garlic, ginger, water, chili flakes, sea salt flakes, salmon fillets, vegetable oil, brown mushroom, dried rice noodles, coriander]"
Blackened-Salmon-1317353,Blackened Salmon,3,1500.0,[Main Dishes],,"[paprika, cayenne, fresh thyme, oregano leaves, kosher salt, salmon, canola oil, lemon]"
Sizzling-Salmon-1364456,Sizzling Salmon,4,600.0,[Main Dishes],,"[salmon fillets, garlic, olive oil, salt, pepper]"
Wasabi-Salmon-1340616,Wasabi Salmon,3,1800.0,[Main Dishes],[Asian],"[low sodium soy sauce, wasabi powder, fresh ginger, dark sesame oil, skinless salmon fillets, cooking spray]"
Easy-Oven-Baked-Salmon-With-Arugula-Avocado-Salad-1373925,Easy Oven Baked Salmon With Arugula Avocado Salad,4,1500.0,"[Salads, Main Dishes]",,"[salmon fillets, lemon, garlic cloves, olive oil, salt, pepper, arugula, avocado, shallots, lemon juice, vinegar]"
Crispy-Salmon-604946,Crispy Salmon,3,900.0,[Main Dishes],,"[nonstick spray, salmon fillets, kosher salt, freshly ground pepper]"
Baked-Herbed-Salmon-1064708,Baked Herbed Salmon,4,1500.0,[Main Dishes],,"[salmon fillets, dill weed, dried rosemary, parsley, salt, pepper, lemon]"
Baked-Dill-Salmon-1338920,Baked Dill Salmon,4,1500.0,[Main Dishes],,"[salmon, salt, pepper, garlic, fresh dill]"
Grilled-Salmon-1349512,Grilled Salmon,4,2100.0,[Main Dishes],[Barbecue],"[salmon fillets, lemon pepper, garlic powder, salt, soy sauce, brown sugar, water, vegetable oil]"
World_s-Best-_and-Easiest_-Salmon-1346784,World's Best (and Easiest) Salmon,3,1200.0,[Main Dishes],,"[honey, pure maple syrup, soy sauce, minced garlic, salmon]"
Keto-Rosemary-Dill-Salmon-1368049,Keto Rosemary Dill Salmon,4,1500.0,[Main Dishes],,"[salmon fillets, seasoning, sour cream, mayonnaise, dill weed, garlic powder, onion powder]"
Salmon-Roasted-in-Butter-1377536,Salmon Roasted in Butter,3,2100.0,[Main Dishes],,"[butter, chervil, salmon fillets, freshly ground black pepper, salt, lemon wedge]"
Baked-Salmon-1180034,Baked Salmon,4,2400.0,[Main Dishes],,"[salmon fillets, olive oil, pepper, garlic paste, lemon wedge]"
Baked-Dijon-Salmon-1348042,Baked Dijon Salmon,4,1500.0,[Main Dishes],,"[butter, dijon mustard, honey, dry bread crumbs, chop fine pecan, fresh parsley, salmon, pepper, salt, lemon]"
Maple-Mustard-Salmon-1380167,Maple Mustard Salmon,4,1440.0,[Main Dishes],,"[salmon, salt, ghee, maple syrup, stone ground mustard, coconut aminos]"
Ginger-Apricot-Glazed-Salmon-1373935,Ginger-Apricot Glazed Salmon,4,2400.0,[Main Dishes],,"[soy sauce, peeled fresh ginger, apricot nectar, salmon fillets]"
Broiled-salmon-with-rosemary-352428,Broiled Salmon with Rosemary,5,1200.0,[Main Dishes],,"[salmon, olive oil spray, fresh lemon juice, rosemary, garlic, pepper, salt]"
Glazed-Salmon-1026062,Glazed Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, low sodium soy sauce, brown sugar, dijon mustard, olive oil]"
Salmon-Scramble-1378030,Salmon Scramble,3,1500.0,[Breakfast and Brunch],,"[eggs, salmon, coconut milk, lemon, cooking fat, dill, salt, pepper]"
Caramelized-Salmon-499538,Caramelized Salmon,4,1500.0,[Main Dishes],,"[sugar, coarse sea salt, cracked black pepper, salmon, olive oil]"
Salmon-Teriyaki-1319902,Salmon Teriyaki,4,2700.0,[Main Dishes],[Japanese],"[salmon fillets, teriyaki sauce, corn starch, soy sauce, mirin, sake, sugar]"
How-to-Microwave-Salmon-763361,How to Microwave Salmon,4,900.0,[Main Dishes],,"[salmon fillets, pepper, salt, mayonnaise, Sriracha, lemon slices, parsley]"
Brown-Sugar-Salmon-1368385,Brown Sugar Salmon,4,2400.0,[Main Dishes],,"[skinless salmon fillets, vegetable oil, brown sugar, soy sauce, water, salt, lemon pepper, garlic powder, lemon slices, salmon fillets]"
Salmon-1025516,Salmon,4,2400.0,[Main Dishes],,"[salmon fillets, olive oil, seasoning, fresh dill, lemon slices, salmon, frozen shelled edamame, mushrooms, green onions, teriyaki sauce, lemon, black pepper]"
Oven-Roasted-Salmon-1334137,Oven Roasted Salmon,3,2100.0,[Main Dishes],,"[salmon fillets, butter, salt, black pepper, carrots, baby potatoes, canola oil, lemon juice]"
Salmon-And-Mushrooms-Casserole-1373491,Salmon And Mushrooms Casserole,4,2100.0,[Main Dishes],,"[salmon, mushrooms, onions, cream, salt, grating cheese]"
Mirin-Glazed-Salmon-Once-Upon-A-Chef-200003,Mirin Glazed Salmon,5,1200.0,[Main Dishes],,"[mirin, light brown sugar, soy sauce, salmon fillets, water, rice vinegar, scallions]"
Amazing-Salmon-676438,Amazing Salmon,3,,,,"[salmon fillets, zesty italian dressing]"
Feta-and-Herb-Crusted-Salmon-1350752,Feta and Herb Crusted Salmon,4,1500.0,[Main Dishes],,"[salmon fillets, feta cheese, fresh parsley, chopped fresh chives, lemon, salt, pepper]"
Baked-Salmon-1221588,Baked Salmon,4,2400.0,[Main Dishes],,"[salmon fillets, iodized salt, ground black pepper, garlic powder, lemon juice, spring mix, grape tomatoes, balsamic vinaigrette, feta cheese crumbles]"
Herb-Roasted-Salmon-1350053,Herb Roasted Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, extra-virgin olive oil, parsley, lemon zest, lemon, garlic, sea salt, freshly ground pepper]"
Salmon-Mousse-1377932,Salmon Mousse,4,2100.0,,,"[eggs, cream cheese, smoked salmon, fresh lemon juice, lemon peel, cream, caviar]"
Roasted-Salmon-With-Potatoes-and-Mushrooms-1320351,Roasted Salmon With Potatoes and Mushrooms,3,2400.0,,,"[small new potatoes, button mushrooms, olive oil, black pepper, kosher salt, skinless salmon fillets, red wine vinegar, whole grain mustard, honey, flat leaf parsley]"
Apple-Cider-Glazed-Salmon-1376729,Apple Cider Glazed Salmon,4,2700.0,[Main Dishes],,"[apple cider vinegar, honey, skinless salmon fillets, olive oil, salt, pepper, lemon, butter, baby spinach, white wine]"
Delicious-Salmon-Allrecipes,Delicious Salmon,5,15720.0,[Main Dishes],,"[soy sauce, olive oil, brown sugar, lemon pepper, garlic, skin on salmon fillets]"
Salmon-teriyaki-308049,Salmon Teriyaki,5,3600.0,[Main Dishes],[Japanese],"[salmon, soy sauce, mirin, sugar, vegetable oil]"
Teriyaki-Salmon-757151,Teriyaki Salmon,3,3600.0,[Main Dishes],[Asian],"[salmon fillets, dark soy sauce, lime zest, chillies, maple syrup, garlic cloves, ginger, egg noodles, coriander, sesame oil, lime juice]"
Bourbon-glazed-salmon-333622,Bourbon Glazed Salmon,5,2700.0,[Main Dishes],[American],"[fresh salmon, sea salt, black pepper, bourbon whiskey, brown sugar, garlic cloves, apple cider vinegar, worcestershire sauce, honey, ground mustard]"
Blackened-Salmon-1176385,Blackened Salmon,4,1200.0,[Main Dishes],,"[chili powder, garlic powder, kosher salt, salmon, coconut oil]"
Miso-Glazed-Salmon-with-Wilted-Spinach-1366020,Miso-Glazed Salmon with Wilted Spinach,3,1500.0,[Main Dishes],[Asian],"[fish, white miso, mirin, rice vinegar, low sodium soy sauce, sugar, peeled fresh ginger, skinless salmon fillets, toasted sesame seeds, spinach, dark sesame oil, minced garlic, fresh spinach]"
Gingery-Salmon-With-Peaches-1379554,Gingery Salmon With Peaches,3,1200.0,[Main Dishes],[Barbecue],"[rice vinegar, fresh ginger, fresh thyme leaves, extra-virgin olive oil, kosher salt, pepper, purple onion, peaches, salmon steaks]"
Sauteed-Salmon-Martha-Stewart-192688,Sauteed Salmon,3,900.0,[Main Dishes],,"[canola oil, salmon fillets, fine sea salt, ground white pepper]"
Honey-teriyaki-salmon-314540,Honey-Teriyaki Salmon,5,2400.0,[Main Dishes],"[Japanese, Asian]","[low sodium soy sauce, mirin, sake, honey, salmon fillets, cooking oil]"
BBQ-Salmon-1270116,BBQ Salmon,4,1200.0,[Main Dishes],[Barbecue],"[salmon fillets, olive oil, salt, pepper, bbq sauce]"
Chili-Blackened-Salmon-1311164,Chili Blackened Salmon,4,900.0,[Main Dishes],,"[salmon fillets, chili powder, pepper, salt, fat]"
Crusted-Cayenne-_-Lemon-Salmon-1237743,Crusted Cayenne & Lemon Salmon,4,480.0,[Main Dishes],,"[salmon fillets, pepper, salt, lemon slices, butter]"
Peanut-Butter-_-Miso-Glazed-Salmon-1362350,Peanut Butter & Miso Glazed Salmon,4,3300.0,[Main Dishes],,"[salmon fillets, green onions, hot water, peanut butter, white miso, rice vinegar, soy sauce, ginger, garlic cloves]"
Salmon-kabayaki-345531,Salmon Kabayaki,5,900.0,[Main Dishes],,"[salmon, fillets, ume plum vinegar, agave nectar, olive oil]"
Szechuan-Blackened-Salmon-1358846,Szechuan Blackened Salmon,4,900.0,[Main Dishes],,"[oil, szechwan peppercorns, black peppercorns, paprika, salt, oregano, salmon fillets]"
Buffalo-Salmon-Epicurious,Buffalo Salmon,5,1800.0,[Main Dishes],[American],"[unsalted butter, hot sauce, panko, vegetable oil, salmon fillets]"
Spinach-_-Salmon-Rolls-1362387,Spinach & Salmon Rolls,3,600.0,,,"[garlic, crème fraîche, spinach leaves, smoked salmon, lemon juice]"
Mustard_Glazed-Salmon-Martha-Stewart_1,Mustard-Glazed Salmon,3,900.0,[Main Dishes],[American],"[olive oil, dijon mustard, fresh lemon juice, pepper, salt, salmon fillets, fresh dill]"
Poached-Salmon-Simply-Recipes-42955,Poached Salmon,5,900.0,[Main Dishes],,"[salmon fillets, salt, dry white wine, water, onions, shallots, fresh dill, fresh parsley, ground black pepper, fresh lemon]"
Rosemary-salmon-331871,Rosemary Salmon,3,3600.0,[Main Dishes],,"[salmon fillets, low sodium soy sauce, olive oil, dijon mustard, garlic cloves, rosemary, dark brown sugar, lemon]"
Maple-Salmon-1111795,Maple Salmon,4,3300.0,[Main Dishes],,"[salmon fillets, maple syrup, soy sauce, garlic, ground black pepper]"
Blackened-Salmon-1043029,Blackened Salmon,4,1200.0,[Main Dishes],,"[salmon fillets, olive oil, fresh lemon, garlic cloves, paprika, cayenne pepper, fresh thyme, sea salt]"
Perfect-Grilled-Bruschetta-Salmon-1217109,Perfect Grilled Bruschetta Salmon,3,3600.0,[Main Dishes],[Barbecue],"[tomatoes, sweet onion, garlic, Kraft Shredded Parmesan Cheese, Kraft Sun Dried Tomato Vinaigrette, skin on salmon fillets, fresh basil]"
Salmon-Tagliatelle-1373572,Salmon Tagliatelle,4,2100.0,[Main Dishes],,"[tagliatelle, olive oil, onions, salmon fillets, salt, pepper, pizza seasoning, white wine, cream, lemon, tomatoes]"
Easy-Salmon-Cakes-1378545,Easy Salmon Cakes,4,2400.0,,,"[coconut oil, canned salmon, diced onions, fresh cilantro, sweet potatoes, large eggs, red pepper flakes, kosher salt, freshly ground black pepper]"
Dijon-Crusted-Salmon-1174334,Dijon Crusted Salmon,4,600.0,[Main Dishes],,"[salmon fillets, bread crumbs, fresh dill, mayonnaise, dijon mustard, salt, pepper, cooking spray]"
Asiago-baked-salmon-334049,Asiago Baked Salmon,5,1800.0,[Main Dishes],,"[salmon fillets, plain greek yogurt, parsley, asiago, chopped garlic, shallots, salt, pepper]"
Soy-Peppered-Salmon-984781,Soy Peppered Salmon,3,2100.0,[Main Dishes],,"[soy sauce, garlic cloves, brown sugar, lime juice, salmon fillets, cracked black pepper, oil]"
Quick-_-Easy-Salmon-1346962,Quick & Easy Salmon,4,900.0,[Main Dishes],,"[garlic powder, dried basil, salt, salmon fillets, butter, lemon wedge]"
Garlic-dill-salmon-348790,Garlic-Dill Salmon,5,1200.0,[Main Dishes],,"[garlic cloves, fresh orange juice, fresh lemon juice, fresh dill, salmon fillets]"
Orange-Salmon-with-Noodles-1361993,Orange Salmon with Noodles,3,1200.0,[Main Dishes],,"[skinless salmon fillets, olive oil, balsamic vinegar, cracked black pepper, buckwheat, orange juice, orange, garlic, purple onion, anise seed, fennel fronds]"
