id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Dry-Brined-Turkey-1379071,Dry-Brined Turkey,4,600.0,[Main Dishes],,"[turkey, kosher salt, herbs, melted butter]"
Turkey-Nachos-1373621,Turkey Nachos,4,600.0,[Appetizers],,"[corn tortilla chips, turkey, colby jack cheese, chopped tomatoes, white onion, green onions, jalapeno chilies, Sriracha, taco seasoning]"
Leftover-Turkey-Soup-1375163,Leftover Turkey Soup,4,2850.0,[Soups],,"[chicken broth, water, sliced carrots, chopped celery, chopped onion, noodles, cooked turkey, fresh thyme, kosher salt, pepper, garlic powder]"
Smoked-Turkey-Corn-Quesadilla-Slider-1294692,Smoked Turkey Corn Quesadilla Slider,3,1200.0,[Lunch and Snacks],,"[Mission® Extra Thin Yellow Corn Tortillas, pepper jack, roma tomato slices, turkey breast, alfalfa sprouts, avocado slices, sandwiches]"
Roast-Turkey-1378259,Roast Turkey,3,19800.0,[Main Dishes],,"[turkey, butter]"
Super-Moist-Turkey-782531,Super Moist Turkey,4,6300.0,[Main Dishes],,"[turkey, butter, dry white wine, chicken, fresh sage, fresh rosemary, fresh thyme, lemon, garlic, sea salt]"
Best-Turkey-Meatballs-1361494,Best Turkey Meatballs,4,3000.0,,,"[lean ground turkey, garlic cloves, onions, parsley, salt, pepper, oregano, eggs, dry bread crumbs]"
Roast-Turkey-1336268,Roast Turkey,4,18000.0,[Main Dishes],,"[turkey, sage, onions, garlic, fresh parsley, olive oil, salt]"
Savory-Cornbread-with-Turkey-and-Cheese-1369149,Savory Cornbread with Turkey and Cheese,4,2400.0,[Breads],,"[all-purpose flour, cornmeal, baking powder, salt, baking soda, smoked turkey breast, cheese, frozen corn, buttermilk, light brown sugar, large eggs, unsalted butter]"
Turkey-Gravy-Without-the-Drippings-1373083,Turkey Gravy Without the Drippings,4,1500.0,,,"[turkey broth, butter, all-purpose flour, salt, pepper]"
Turkey-and-Dumplings-1378002,Turkey and Dumplings,4,2700.0,,,"[chicken stock, water, turkey, cajun seasoning, milk, bisquick]"
Thanksgiving-Leftovers-Party-Tips-and-a-Turkey-_-Sweet-Potato-RITZwich-1378373,Thanksgiving Leftovers Party Tips and a Turkey & Sweet Potato RITZwich,4,900.0,,,"[Ritz Crackers, sweet potatoes, roasted turkey breast, whole cranberry sauce]"
Garlic-Parmesan-Turkey-Meatballs-1368750,Garlic Parmesan Turkey Meatballs,4,2700.0,,,"[ground turkey, eggs, parmesan cheese, bread crumbs, minced garlic, dried parsley, salt, pepper]"
Cordon-Bleu-Turkey-Sliders-1368584,Cordon Bleu Turkey Sliders,4,1800.0,[Lunch and Snacks],,"[slider buns, swiss cheese, smoked turkey breast, black forest ham, purple onion, mustard, sour cream, mayonnaise, salt]"
Baked-Turkey-_-Cranberry-Sliders-1380517,Baked Turkey & Cranberry Sliders,4,2400.0,,,"[dinner rolls, turkey, provolone cheese, chutney, cranberries, butter, prosciutto, sage leaves]"
Herbed-Mayonnaise-Roast-Turkey-1380380,Herbed Mayonnaise Roast Turkey,4,14400.0,[Main Dishes],,"[turkey, mayonnaise, orange zest, fresh rosemary, fresh thyme, fresh sage, orange juice, kosher salt, pepper, orange]"
15-Bean-Turkey-Soup-1378516,15 Bean Turkey Soup,4,4800.0,[Soups],,"[onions, butter, garlic powder, chicken broth, bean soup, turkey wings]"
Perfect-Turkey-1375582,Perfect Turkey,4,16200.0,[Main Dishes],,"[turkey neck, kosher salt, butter, onions, carrots, celery, fresh thyme, bay leaf, dry white wine]"
Basic-Roast-Turkey-1373348,Basic Roast Turkey,3,4200.0,[Main Dishes],,"[turkey, chicken broth, olive oil, poultry seasoning, black pepper]"
Cornbread-Dressing-1372861,Cornbread Dressing,3,3600.0,[Side Dishes],,"[vegetable oil, yellow onion, chopped celery, cornbread, white bread, chicken broth, unsalted butter, chopped fresh sage, finely chopped fresh parsley, salt, ground black pepper, large eggs]"
Slow-Cooker-Herbed-Turkey-Breast-1373132,Slow Cooker Herbed Turkey Breast,4,18600.0,[Main Dishes],,"[turkey breast, unsalted butter, fresh rosemary, chopped fresh thyme, chopped fresh sage, kosher salt, freshly ground black pepper, garlic, seasoning]"
Slow-Cooker-Turkey-Tenderloin-1358693,Slow Cooker Turkey Tenderloin,4,2100.0,[Main Dishes],,"[turkey tenderloins, orange juice, cranberries, onion soup mix]"
Slow-Cooker-Turkey-Breasts-1364035,Slow Cooker Turkey Breasts,4,15000.0,[Main Dishes],,"[turkey, seasoning mix]"
Turkey_-Cilantro-Sliders-with-Curried-Mayonaise-1377428,"Turkey, Cilantro Sliders with Curried Mayonaise",3,900.0,[Lunch and Snacks],,"[ciabatta, mayonnaise, curry powder, sliced turkey, purple onion, lettuce leaves, cilantro leaves]"
Turkey-Parmesan-Baked-Rotini-1378625,Turkey Parmesan Baked Rotini,4,5400.0,[Main Dishes],,"[whole milk, turkey stock, butter, flour, black pepper, sea salt, summer savory, dijon mustard, rotini, cooked turkey, grated parmesan cheese, low-fat mozzarella cheese, button mushrooms, roasted red peppers, bacon]"
Turkey-and-Stuffing-Casserole-1379639,Turkey and Stuffing Casserole,4,2700.0,[Main Dishes],,"[stuffing, cooked turkey, green beans, cream of mushroom soup, french fried onions]"
Turkey-Cranberry-Spinach-and-Artichoke-Turnovers-1362870,Turkey Cranberry Spinach and Artichoke Turnovers,4,1500.0,,,"[frozen pastry puff sheets, artichokes, cranberry sauce, cooked turkey, eggs]"
New-England-Roast-Turkey-1378418,New England Roast Turkey,3,5100.0,[Main Dishes],,"[turkey, kosher salt, white sugar, bay leaves, black peppercorns, fresh rosemary, yellow onion, rib, carrots]"
Smoked-Turkey-1365827,Smoked Turkey,3,5400.0,[Main Dishes],,"[water, firmly packed brown sugar, navel oranges, rosemary, kosher salt, yellow onion, garlic, turkey, lemon, thyme, sage, chopped potatoes, olive oil, freshly ground black pepper, garlic powder]"
Roast-Spatchcock-Turkey-1373706,Roast Spatchcock Turkey,4,6300.0,[Main Dishes],,"[turkey, olive oil, salt, chopped fresh sage, fresh thyme leaves, fresh rosemary, cracked black pepper]"
Citrus-Rosemary-Turkey-1373733,Citrus Rosemary Turkey,4,2700.0,[Main Dishes],,"[turkey, orange, lemon, rosemary, olive oil, salt, pepper]"
