id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
Creamy-Chicken_-Mushroom-And-Wild-Rice-Casserole-1373691,"Creamy Chicken, Mushroom And Wild Rice Casserole",4,5400.0,[Main Dishes],,"[rice mix, butter, celery, onions, portabello mushroom, all-purpose flour, chicken stock, milk, chicken breasts, cheddar cheese, salt, pepper, panko breadcrumbs, parmesan cheese]",casserole
Noodleless-Tuna-Casserole-1379499,Noodleless Tuna Casserole,4,2400.0,[Main Dishes],,"[tuna, garlic, green beans, peas, celery, cheddar cheese, plain greek yogurt, coconut oil, almond meal, garlic powder, ground pepper]",casserole
Beef-Casserole-1359834,Beef Casserole,4,6300.0,[Main Dishes],,"[beef, onions, smoked paprika, worcestershire sauce, bay leaves, beef stock, garlic, large potatoes, carrots, frozen peas, thyme, rosemary, tomato paste, corn flour, olive oil]",casserole
Jazzed-Up-Meat-_-Potato-Casserole-1379749,Jazzed Up Meat & Potato Casserole,4,3600.0,[Main Dishes],,"[ground turkey, cream of mushroom soup, sliced potatoes, cooked bacon, salt, pepper, shredded cheese, french fried onions]",casserole
Corn-Casserole-1364714,Corn Casserole,4,3900.0,[Side Dishes],,"[onions, butter, cream style corn, corn, sour cream, corn mix muffin, eggs, cheddar cheese]",casserole
Southwestern-Corn-Casserole-1380635,Southwestern Corn Casserole,4,3600.0,[Side Dishes],,"[whole kernel corn, drain, cream style corn, corn mix muffin, sour cream, unsalted butter, pepper jack, bacon, non stick spray]",casserole
Broccoli-Casserole-1355616,Broccoli Casserole,4,3600.0,[Side Dishes],,"[butter, onions, garlic, all-purpose flour, chicken stock, milk, cheddar cheese, cauliflower, broccoli florets, panko breadcrumbs]",casserole
Chicken-Cobbler-Casserole-1373768,Chicken Cobbler Casserole,4,2700.0,[Main Dishes],,"[butter, rolls, grated parmesan cheese, fresh parsley, onions, fresh mushrooms, white wine, cream of mushroom soup, roasted red peppers, cooked chicken]",casserole
Cheesy-Vegetable-Casserole-1357010,Cheesy Vegetable Casserole,4,2700.0,,,"[olive oil, onions, minced garlic, kale, mushrooms, frozen green beans, butter, whole wheat flour, sugar, salt, light sour cream, shredded cheese, panko breadcrumbs]",casserole
Sweet-Potato-Casserole-1380441,Sweet Potato Casserole,4,4800.0,[Side Dishes],,"[sweet potatoes, softened butter, light brown sugar, milk, eggs, vanilla, chopped pecans, all-purpose flour]",casserole
Keto-Casserole-1353234,Keto Casserole,4,3300.0,,,"[eggs, red bell pepper, cauliflower, mild sausage, bacon, cheddar cheese, salt, pepper]",casserole
Fully-Loaded-Extreme-Cheesy-Potato-Casserole-1376224,Fully Loaded Extreme Cheesy Potato Casserole,4,5100.0,[Side Dishes],,"[thick-cut bacon, red potato, sour cream, cream cheese, shredded mild cheddar cheese, colby jack cheese, kosher salt, black pepper, scallions]",casserole
Gnocchi-Casserole-1364973,Gnocchi Casserole,4,2400.0,[Main Dishes],,"[potato gnocchi, cooking oil, green pepper, onions, chicken breast strips, pasta sauce, shredded mozzarella cheese]",casserole
Delicious-Taco-Casserole-1377226,Delicious Taco Casserole,3,2400.0,[Main Dishes],,"[tortilla chips, chili oil, onions, garlic, ground chicken, taco seasoning, black beans, hot salsa, shredded reduced fat cheddar cheese, olives]",casserole
Zucchini-and-Cream-Cheese-Casserole-topped-with-Butter-Crackers-1375893,Zucchini and Cream Cheese Casserole topped with Butter Crackers,4,2700.0,,,"[zucchini, cream cheese, butter, garlic powder, salt, pepper, butter crackers]",casserole
Potato-Mushroom-Casserole-1365140,Potato Mushroom Casserole,3,3000.0,[Side Dishes],,"[cream of mushroom soup, potatoes, salt, onions, butter, sour cream, pepper, grated parmesan cheese, shredded cheddar cheese]",casserole
French-Toast-Casserole-1342011,French Toast Casserole,4,4500.0,[Breakfast and Brunch],,"[french bread, eggs, milk, sugar, vanilla extract, cinnamon, salt, all-purpose flour, firmly packed brown sugar, butter, pecans]",casserole
Browned-Butter-Sweet-Potato-Casserole-1380488,Browned Butter Sweet Potato Casserole,4,6300.0,[Side Dishes],,"[sweet potatoes, salted butter, granulated sugar, light brown sugar, salt, large eggs, milk, corn flakes, chopped pecans, mini marshmallows]",casserole
Overnight-Cinnamon-Pecan-French-Toast-Casserole-1377169,Overnight Cinnamon Pecan French Toast Casserole,4,3600.0,[Breakfast and Brunch],,"[Texas toast bread, milk, eggs, vanilla, sugar, ground cinnamon, brown sugar, flour, salt, butter, chopped pecans]",casserole
Avocado-Chicken-Enchilada-Casserole-1356121,Avocado Chicken Enchilada Casserole,4,4200.0,[Main Dishes],[Mexican],"[sour cream, salsa verde, milk, flour tortillas, chicken, avocado, sharp cheddar cheese]",casserole
Country-Ham-Potato-Casserole-_Crock-Pot_-1376484,Country Ham Potato Casserole {Crock Pot},4,21900.0,,,"[cooked ham, milk, boiling water, cheddar cheese soup, scalloped potatoes mix, sweet corn]",casserole
Homestyle-Beef-Casserole-1369326,Homestyle Beef Casserole,3,12000.0,[Main Dishes],,"[olive oil, onions, carrots, flour, dried sage, ground allspice, chuck steaks, beef stock, water]",casserole
_Chicken_-Bacon-_-Ranch_-Hash-Brown-Casserole-1378964,"{Chicken, Bacon & Ranch} Hash-Brown Casserole",4,3600.0,,,"[cooked chicken, sharp cheddar cheese, ranch dressing, bacon pieces, cream of chicken soup, sour cream, frozen hash browns, fresh chives]",casserole
Broccoli-And-Cauliflower-Casserole-1374877,Broccoli And Cauliflower Casserole,4,4200.0,[Side Dishes],,"[cauliflower, broccoli, extra-virgin olive oil, leeks, salt, all-purpose flour, fat free milk, cheddar cheese, ground white pepper, panko, paprika, garlic powder]",casserole
Copycat-Bob-Evans-Zucchini-Casserole-1350514,Copycat Bob Evans Zucchini Casserole,3,2700.0,[Main Dishes],,"[sausages, zucchini, onions, green pepper, sliced mushrooms, pepper, crushed tomatoes, provolone cheese]",casserole
Garlic-Parmesan-Chicken-Lasagna-Bake-1360435,Garlic Parmesan Chicken Lasagna Bake,4,6300.0,[Main Dishes],,"[oven-ready lasagna noodles, chicken meat, peas, grated parmesan cheese, gruyere cheese, water, panko breadcrumbs, fresh thyme, butter, garlic, all-purpose flour, herbes de provence, coarse salt, milk]",casserole
Baked-Creamy-Corn-Casserole-1352266,Baked Creamy Corn Casserole,4,3000.0,[Side Dishes],,"[milk, heavy cream, butter, sugar, flour, salt, corn kernels, large eggs, asiago, chives]",casserole
Parmesan-Baked-Potato-Casserole-1363193,Parmesan Baked Potato Casserole,4,3300.0,[Side Dishes],,"[large potatoes, parmesan cheese, cheddar cheese, heavy cream, garlic salt, chives]",casserole
Sweet-Onion-And-Swiss-Rice-Casserole-1358624,Sweet Onion And Swiss Rice Casserole,3,3300.0,[Side Dishes],,"[white rice, sweet onion, butter, half & half, swiss cheese, salt, pepper, fresh parsley]",casserole
Healthy-and-Wholesome-French-Toast-Casserole-Bake-1379259,Healthy and Wholesome French Toast Casserole Bake,4,31800.0,[Breakfast and Brunch],,"[bread, large eggs, unsweetened coconut milk, cinnamon, nutmeg, pure vanilla extract, pure maple syrup, raw almond, dark brown sugar, unsalted butter]",casserole
Yellow-Squash-Casserole-1355200,Yellow Squash Casserole,4,2100.0,[Side Dishes],,"[yellow squash, onions, water, crackers, shredded cheddar cheese, eggs, milk, butter, salt, black pepper]",casserole
Sweet-Potato-Praline-Casserole-1372421,Sweet Potato Praline Casserole,4,4500.0,[Side Dishes],,"[sweet potatoes, sugar, vanilla, salt, eggs, butter, all-purpose flour, brown sugar, chopped pecans]",casserole
