id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
English-Style-Scones-1268369,English Style Scones,3,2100.0,[Breads],[English],"[flour, baking powder, salt, sugar, unsalted butter, whole milk, large eggs, strawberry jam]"
Irish-Tea-Time-and-Scones-1361563,Irish Tea Time and Scones,4,1800.0,[Breads],[Irish],"[flour, baking powder, salt, unsalted butter, granulated sugar, milk]"
Yorkshire-pudding-369552,Yorkshire Pudding,4,6300.0,[Side Dishes],[English],"[flour, salt, eggs, water, milk]"
Full-English-breakfast-baked-eggs-1291113,Full English breakfast baked eggs,4,1500.0,[Breakfast and Brunch],[English],"[lardons, mushrooms, medium tomatoes, eggs, cheddar cheese, black pepper]"
English-Style-Scones-1364839,English Style Scones,3,2100.0,[Breads],[English],"[flour, baking powder, salt, sugar, unsalted butter, whole milk, large eggs, strawberry jam]"
Irish-Scones-984558,Irish Scones,4,1500.0,[Breads],[Irish],"[flour, salt, sugar, baking powder, butter, eggs, milk]"
Banoffee-Pie-560162,Banoffee Pie,3,1200.0,[Desserts],[English],"[pastry, caramel sauce, bananas, mascarpone, milk, dessert, milk chocolate]"
Proper-English-Scones-538393,Proper English Scones,4,1500.0,[Breads],[English],"[all-purpose flour, baking powder, white sugar, table salt, butter, milk, vanilla extract, eggs]"
English-Scones-1089773,English Scones,4,1500.0,[Breads],[English],"[large eggs, buttermilk, whole milk, all-purpose flour, sugar, baking powder, salt, unsalted butter, heavy cream, raw honey]"
Easy-Clotted-Cream-Allrecipes,Easy Clotted Cream,4,600.0,[Desserts],[English],"[heavy cream, sour cream, confectioners sugar]"
Chocolate-Trifle-Allrecipes,Chocolate Trifle,5,32100.0,[Desserts],[Kid-Friendly],"[brownie mix, chocolate instant pudding, water, sweetened condensed milk, frozen whipped topping, chocolate candy]"
English-muffin-bread-334303,English Muffin Bread,5,4500.0,[Breads],[Kid-Friendly],"[flour, dry yeast, granulated sugar, kosher salt, baking soda, whole milk, water, cornmeal]"
Raisin-Scones-496823,Raisin Scones,0,2100.0,"[Breads, Breakfast and Brunch, Lunch and Snacks]",[English],"[all-purpose flour, sugar, baking powder, salt, butter, milk, beaten eggs, vanilla extract, raisins, egg yolks]"
Beef-Wellington-513039,Beef Wellington,5,,[Main Dishes],[English],"[beef tenderloin, olive oil, butter, button mushrooms, porcini, shallots, parsley, sandwich bread, puff pastry, egg yolks]"
Cornish-Splits-Allrecipes,Cornish Splits,4,6300.0,,[English],"[active dry yeast, milk, white sugar, all purpose unbleached flour, salt, butter]"
Basic-British-Scones-Allrecipes,Basic British Scones,5,1500.0,[Breads],[English],"[all-purpose flour, cream of tartar, baking soda, salt, margarine, white sugar, milk]"
British-FlapJacks-Epicurious-203344,British FlapJacks,5,3300.0,,[English],"[unsalted butter, golden brown sugar, golden syrup, quick-cooking oats, salt]"
Rhubarb-fool-357756,Rhubarb Fool,5,2100.0,[Desserts],[English],"[rhubarb, sugar, vanilla beans, heavy cream]"
Easy-Shepherd_s-Pie-My-Recipes,Easy Shepherd's Pie,4,2100.0,[Main Dishes],"[English, Kid-Friendly]","[ground beef, ketchup, worcestershire sauce, frozen mixed vegetables, shredded cheddar cheese, mashed potatoes]"
Brown-sugar-shortbread-299998,Brown Sugar Shortbread,4,4500.0,"[Desserts, Lunch and Snacks]",[English],"[I Can't Believe It's Not Butter!® Spread, firmly packed brown sugar, all-purpose flour, semi-sweet chocolate morsels]"
English-Royalty-Chocolate-Chip-Scones-Allrecipes,English Royalty Chocolate Chip Scones,5,1800.0,[Breads],[English],"[all-purpose flour, white sugar, baking powder, salt, unsalted butter, miniature semisweet chocolate chips, orange juice]"
Melting-Moments-AllRecipes-40239,Melting Moments,4,3300.0,"[Lunch and Snacks, Desserts]",[English],"[flour, Kingsford''s Corn Starch, powdered sugar, butter, spices]"
Roasted-Vegetables-Martha-Stewart-194730,Roasted Vegetables,4,3600.0,"[Lunch and Snacks, Side Dishes]","[English, American]","[olive oil, carrots, parsnips, fennel, purple onion, garlic cloves, fresh thyme, maldon sea salt, salsa]"
Cucumber-Watercress-Tea-Sandwiches-457006,Cucumber-Watercress Tea Sandwiches,5,,"[Afternoon Tea, Lunch and Snacks]",[English],"[hothouse cucumber, unsalted butter, white sandwich bread, watercress, radishes, fleur de sel, coarse salt]"
Banoffee-Pie-487487,Banoffee Pie,4,4800.0,[Desserts],"[American, English]","[pie dough, sweetened condensed milk, bananas, heavy cream, sea salt, brown sugar]"
English-Flapjack-Allrecipes,English Flapjack,4,2700.0,,[English],"[butter, brown sugar, golden syrup, rolled oats, raisins]"
Easy-Devonshire-Cream-Allrecipes,Easy Devonshire Cream,5,900.0,[Desserts],[English],"[cream cheese, white sugar, salt, heavy cream]"
Yorkshire-Pudding-I-Allrecipes,Yorkshire Pudding I,2,6600.0,[Side Dishes],[English],"[all-purpose flour, eggs, milk, butter]"
English-Pudding-1040851,English Pudding,4,5100.0,[Desserts],[English],"[unsalted butter, sugar, flour, cocoa powder, eggs, pear halves, chocolate chips]"
English-trifle-326863,English Trifle,5,2100.0,[Desserts],[English],"[jelli strawberri, custard, sponge cake, strawberries, whipped topping]"
Lemon-Posset-Allrecipes,Lemon Posset,5,18900.0,[Desserts],[English],"[heavy cream, white sugar, lemon]"
English-Scones-1057337,English Scones,4,2100.0,"[Afternoon Tea, Breads]",[English],"[plain flour, baking powder, caster sugar, unsalted butter, salt, eggs, milk, vanilla extract]"
